المحافظة,اللواء,القضاء,التجمع السكاني,المنطقة,الحي,الجنسية,الجنس,LESS THAN 15,15_19,20_24,25_29,30_34,35_39,40_44,45_49,50_54,55_59,60_64,65_69,70_74,75_79,80 ABOVE
العاصمة,الموقر,رجم الشامي,سالم,سالم,سالم,غير أردني,أنثى,6,345,256,48,0,0,4,0,0,0,0,0,0,0,0
العاصمة,الموقر,رجم الشامي,سالم,سالم,سالم,غير أردني,ذكر,0,99,442,234,55,4,0,0,0,0,0,0,0,0,0
العاصمة,الموقر,رجم الشامي,الهاشمية,الهاشمية,الهاشمية,أردني,أنثى,1,52,79,30,1,0,0,0,0,0,0,0,0,0,0
العاصمة,الموقر,رجم الشامي,الهاشمية,الهاشمية,الهاشمية,أردني,ذكر,0,9,49,84,13,1,0,0,0,0,0,0,0,0,0
العاصمة,الموقر,رجم الشامي,الهاشمية,الهاشمية,الهاشمية,غير أردني,أنثى,0,23,14,8,0,0,0,0,0,0,0,0,0,0,0
العاصمة,الموقر,رجم الشامي,الهاشمية,الهاشمية,الهاشمية,غير أردني,ذكر,0,0,17,24,0,0,0,0,0,0,0,0,0,0,0
العاصمة,الموقر,رجم الشامي,رجم الشامي الشرقي,رجم الشامي الشرقي,رجم الشامي الشرقي,أردني,أنثى,6,254,264,51,11,4,2,0,0,0,0,0,0,0,0
العاصمة,الموقر,رجم الشامي,رجم الشامي الشرقي,رجم الشامي الشرقي,رجم الشامي الشرقي,أردني,ذكر,1,55,259,171,44,6,0,2,0,2,0,0,0,0,0
العاصمة,الموقر,رجم الشامي,رجم الشامي الشرقي,رجم الشامي الشرقي,رجم الشامي الشرقي,غير أردني,أنثى,9,53,101,4,11,0,0,0,0,0,0,0,0,0,0
العاصمة,الموقر,رجم الشامي,رجم الشامي الشرقي,رجم الشامي الشرقي,رجم الشامي الشرقي,غير أردني,ذكر,0,15,120,48,20,14,10,8,0,0,0,0,0,0,0
العاصمة,الموقر,رجم الشامي,الذهيبة الغربية,الذهيبة الغربية,الذهيبة الغربية,أردني,أنثى,5,373,590,97,16,7,11,3,0,0,0,0,0,0,0
العاصمة,الموقر,رجم الشامي,الذهيبة الغربية,الذهيبة الغربية,الذهيبة الغربية,أردني,ذكر,1,98,437,369,54,10,4,1,0,1,0,0,0,0,0
العاصمة,الموقر,رجم الشامي,الذهيبة الغربية,الذهيبة الغربية,الذهيبة الغربية,غير أردني,أنثى,0,82,78,8,12,0,0,0,0,0,0,0,0,0,0
العاصمة,الموقر,رجم الشامي,الذهيبة الغربية,الذهيبة الغربية,الذهيبة الغربية,غير أردني,ذكر,0,30,189,22,37,4,12,0,0,0,0,0,0,0,0
العاصمة,الموقر,رجم الشامي,اللسين,اللسين,اللسين,أردني,أنثى,3,67,37,8,2,4,3,0,0,0,0,0,0,0,0
العاصمة,الموقر,رجم الشامي,اللسين,اللسين,اللسين,أردني,ذكر,0,18,49,32,4,0,0,0,0,0,0,0,0,0,0
العاصمة,الموقر,رجم الشامي,الماجدية (زباره),الماجدية (زباره),الماجدية (زباره),أردني,أنثى,0,41,19,4,3,0,0,0,0,0,0,0,0,0,0
العاصمة,الموقر,رجم الشامي,الماجدية (زباره),الماجدية (زباره),الماجدية (زباره),أردني,ذكر,0,7,34,19,3,0,1,0,0,0,0,0,0,0,0
العاصمة,الموقر,رجم الشامي,الماجدية (زباره),الماجدية (زباره),الماجدية (زباره),غير أردني,أنثى,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0
العاصمة,الموقر,رجم الشامي,الكتيفه,الكتيفه,الكتيفه,أردني,أنثى,4,34,89,18,6,0,0,0,0,0,0,0,0,0,0
العاصمة,الموقر,رجم الشامي,الكتيفه,الكتيفه,الكتيفه,أردني,ذكر,2,6,49,62,14,2,1,0,0,0,0,0,0,0,0
العاصمة,ناعور,ناعور,ناعور,ناعور,ناعور,أردني,أنثى,127,"1,939","2,514",902,174,60,21,13,0,4,0,0,0,0,0
العاصمة,ناعور,ناعور,ناعور,ناعور,ناعور,أردني,ذكر,7,192,"1,501","2,256",835,195,43,12,3,2,2,1,1,0,0
العاصمة,ناعور,ناعور,ناعور,ناعور,ناعور,غير أردني,أنثى,69,555,446,146,24,8,0,0,0,0,0,0,0,0,0
العاصمة,ناعور,ناعور,ناعور,ناعور,ناعور,غير أردني,ذكر,0,110,595,525,201,62,17,0,4,0,0,0,0,0,0
العاصمة,ناعور,ناعور,العدسية,العدسية,العدسية,أردني,أنثى,5,202,129,38,8,3,0,0,0,0,0,0,0,0,0
العاصمة,ناعور,ناعور,العدسية,العدسية,العدسية,أردني,ذكر,0,31,131,116,34,5,1,1,0,0,1,0,0,0,0
العاصمة,ناعور,ناعور,العدسية,العدسية,العدسية,غير أردني,أنثى,0,20,4,0,0,0,0,0,0,0,0,0,0,0,0
العاصمة,ناعور,ناعور,العدسية,العدسية,العدسية,غير أردني,ذكر,0,8,24,26,10,0,0,0,0,0,0,0,0,0,0
العاصمة,ناعور,ناعور,المنشية وام القطين,المنشية وام القطين,المنشية وام القطين,أردني,أنثى,20,264,208,101,35,5,6,2,3,0,0,0,0,0,0
العاصمة,ناعور,ناعور,المنشية وام القطين,المنشية وام القطين,المنشية وام القطين,أردني,ذكر,0,62,213,182,80,12,4,1,0,0,0,1,0,0,0
العاصمة,ناعور,ناعور,المنشية وام القطين,المنشية وام القطين,المنشية وام القطين,غير أردني,أنثى,0,30,28,4,0,0,0,0,0,0,0,0,0,0,0
العاصمة,ناعور,ناعور,المنشية وام القطين,المنشية وام القطين,المنشية وام القطين,غير أردني,ذكر,0,4,19,31,22,15,0,0,0,0,0,0,0,0,0
العاصمة,ناعور,ناعور,تركي,تركي,تركي,أردني,أنثى,5,310,269,73,21,11,0,0,0,0,0,0,0,0,0
العاصمة,ناعور,ناعور,تركي,تركي,تركي,أردني,ذكر,1,62,288,148,72,16,2,1,0,0,0,0,0,0,0
العاصمة,ناعور,ناعور,تركي,تركي,تركي,غير أردني,أنثى,0,35,26,4,0,0,0,0,0,0,0,0,0,0,0
العاصمة,ناعور,ناعور,تركي,تركي,تركي,غير أردني,ذكر,0,25,58,8,13,0,7,0,0,0,0,0,0,0,0
العاصمة,ناعور,ناعور,ادبيان,ادبيان,ادبيان,أردني,أنثى,7,111,171,31,2,0,0,0,0,0,0,0,0,0,0
العاصمة,ناعور,ناعور,ادبيان,ادبيان,ادبيان,أردني,ذكر,1,9,143,116,31,2,1,0,0,0,0,0,0,0,0
العاصمة,ناعور,ناعور,ادبيان,ادبيان,ادبيان,غير أردني,أنثى,0,26,16,0,7,0,0,0,0,0,0,0,0,0,0
العاصمة,ناعور,ناعور,ادبيان,ادبيان,ادبيان,غير أردني,ذكر,0,4,110,98,16,0,0,0,0,0,0,0,0,0,0
العاصمة,ناعور,ناعور,المنصورة,المنصورة,المنصورة,أردني,أنثى,20,280,353,87,20,5,1,0,0,0,0,0,0,0,0
العاصمة,ناعور,ناعور,المنصورة,المنصورة,المنصورة,أردني,ذكر,2,48,280,255,87,15,2,1,0,0,0,0,0,0,0
العاصمة,ناعور,ناعور,المنصورة,المنصورة,المنصورة,غير أردني,أنثى,0,15,23,3,0,0,0,0,0,0,0,0,0,0,0
العاصمة,ناعور,ناعور,المنصورة,المنصورة,المنصورة,غير أردني,ذكر,0,0,48,15,0,4,0,0,0,0,0,0,0,0,0
العاصمة,ناعور,ناعور,ام السماق,ام السماق,ام السماق,أردني,أنثى,65,"1,007","1,449",554,114,45,15,5,0,0,0,0,0,0,0
العاصمة,ناعور,ناعور,ام السماق,ام السماق,ام السماق,أردني,ذكر,10,62,707,"1,363",573,133,33,14,2,1,4,2,0,0,0
العاصمة,ناعور,ناعور,ام السماق,ام السماق,ام السماق,غير أردني,أنثى,50,405,338,82,33,5,7,8,0,0,0,0,0,0,0
العاصمة,ناعور,ناعور,ام السماق,ام السماق,ام السماق,غير أردني,ذكر,2,77,356,535,201,33,14,9,4,0,0,0,0,0,0
العاصمة,ناعور,ناعور,بصة ناعور,بصة ناعور,بصة ناعور,أردني,أنثى,0,169,161,31,13,0,3,0,0,0,0,0,0,0,0
العاصمة,ناعور,ناعور,بصة ناعور,بصة ناعور,بصة ناعور,أردني,ذكر,2,20,226,94,27,2,0,3,0,0,1,0,0,0,0
العاصمة,ناعور,ناعور,بصة ناعور,بصة ناعور,بصة ناعور,غير أردني,أنثى,0,8,0,0,4,0,0,0,0,0,0,0,0,0,0
العاصمة,ناعور,ناعور,بصة ناعور,بصة ناعور,بصة ناعور,غير أردني,ذكر,0,8,8,6,0,0,0,0,0,0,0,0,0,0,0
العاصمة,ناعور,ناعور,سيل حسبان,سيل حسبان,سيل حسبان,أردني,أنثى,7,151,130,30,6,0,2,0,0,0,0,0,0,0,0
العاصمة,ناعور,ناعور,سيل حسبان,سيل حسبان,سيل حسبان,أردني,ذكر,1,36,170,74,6,5,1,0,2,0,0,0,0,0,0
العاصمة,ناعور,ناعور,سيل حسبان,سيل حسبان,سيل حسبان,غير أردني,أنثى,0,18,4,0,4,0,0,0,0,0,0,0,0,0,0
العاصمة,ناعور,ناعور,سيل حسبان,سيل حسبان,سيل حسبان,غير أردني,ذكر,0,4,81,55,4,0,0,0,0,0,0,0,0,0,0
العاصمة,ناعور,ناعور,العامرية,العامرية,العامرية,أردني,أنثى,3,54,155,33,2,3,1,3,0,0,0,0,0,0,0
العاصمة,ناعور,ناعور,العامرية,العامرية,العامرية,أردني,ذكر,0,11,111,93,17,1,0,0,1,1,0,0,0,0,0
العاصمة,ناعور,ناعور,العامرية,العامرية,العامرية,غير أردني,أنثى,0,6,18,0,0,0,0,0,0,0,0,0,0,0,0
العاصمة,ناعور,ناعور,العامرية,العامرية,العامرية,غير أردني,ذكر,0,0,17,14,0,0,0,0,0,0,0,0,0,0,0
العاصمة,ناعور,ناعور,بلعاس,بلعاس,بلعاس,أردني,أنثى,1,124,209,84,16,2,0,1,0,0,0,0,0,0,0
العاصمة,ناعور,ناعور,بلعاس,بلعاس,بلعاس,أردني,ذكر,0,26,99,198,73,12,3,1,0,0,2,0,0,0,0
العاصمة,ناعور,ناعور,بلعاس,بلعاس,بلعاس,غير أردني,أنثى,4,35,54,4,8,4,0,0,0,0,0,0,0,0,0
العاصمة,ناعور,ناعور,بلعاس,بلعاس,بلعاس,غير أردني,ذكر,0,0,33,34,7,0,0,0,0,0,0,0,0,0,0
العاصمة,ناعور,ناعور,زبود,زبود,زبود,أردني,أنثى,19,130,147,48,1,1,2,0,0,0,0,0,0,0,0
العاصمة,ناعور,ناعور,زبود,زبود,زبود,أردني,ذكر,2,19,139,141,36,3,5,1,0,0,0,0,2,0,0
العاصمة,ناعور,ناعور,زبود,زبود,زبود,غير أردني,أنثى,7,41,32,19,0,10,0,0,0,0,0,0,0,0,0
العاصمة,ناعور,ناعور,زبود,زبود,زبود,غير أردني,ذكر,9,11,58,80,14,7,0,0,0,0,0,0,0,4,0
العاصمة,ناعور,ناعور,ابو نقلة,ابو نقلة,ابو نقلة,أردني,أنثى,4,110,135,45,14,7,0,0,0,0,0,0,0,0,0
العاصمة,ناعور,ناعور,ابو نقلة,ابو نقلة,ابو نقلة,أردني,ذكر,0,25,82,128,26,12,4,0,1,0,0,0,0,0,0
العاصمة,ناعور,ناعور,ابو نقلة,ابو نقلة,ابو نقلة,غير أردني,أنثى,0,34,42,6,0,0,0,0,0,0,0,0,0,0,0
العاصمة,ناعور,ناعور,ابو نقلة,ابو نقلة,ابو نقلة,غير أردني,ذكر,4,0,64,62,15,8,0,0,0,0,0,0,0,0,0
العاصمة,ناعور,ناعور,العجاجرة,العجاجرة,العجاجرة,أردني,أنثى,4,43,40,36,4,4,1,3,0,0,0,0,0,0,0
العاصمة,ناعور,ناعور,العجاجرة,العجاجرة,العجاجرة,أردني,ذكر,0,4,35,42,25,5,1,1,0,0,0,3,0,0,0
العاصمة,ناعور,ناعور,العويلية,العويلية,العويلية,أردني,أنثى,4,13,47,38,6,0,0,0,0,0,0,0,0,0,0
العاصمة,ناعور,ناعور,العويلية,العويلية,العويلية,أردني,ذكر,1,3,26,54,11,3,0,0,0,0,0,0,0,0,0
العاصمة,ناعور,ناعور,العويلية,العويلية,العويلية,غير أردني,أنثى,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
العاصمة,ناعور,ناعور,العويلية,العويلية,العويلية,غير أردني,ذكر,0,0,7,12,0,0,0,0,0,0,0,0,0,0,0
العاصمة,ناعور,ام البساتين,ام البساتين,ام البساتين,ام البساتين,أردني,أنثى,27,561,710,159,37,13,9,6,2,0,0,0,0,0,0
العاصمة,ناعور,ام البساتين,ام البساتين,ام البساتين,ام البساتين,أردني,ذكر,3,97,536,456,142,42,10,2,3,0,0,0,0,0,0
العاصمة,ناعور,ام البساتين,ام البساتين,ام البساتين,ام البساتين,غير أردني,أنثى,16,105,47,8,0,0,0,0,0,0,0,0,0,0,0
العاصمة,ناعور,ام البساتين,ام البساتين,ام البساتين,ام البساتين,غير أردني,ذكر,8,14,178,143,46,0,8,0,0,0,0,0,0,0,0
العاصمة,ناعور,ام البساتين,السامك,السامك,السامك,أردني,أنثى,21,156,255,88,18,4,5,0,0,2,0,0,0,0,0
العاصمة,ناعور,ام البساتين,السامك,السامك,السامك,أردني,ذكر,3,29,211,154,54,12,7,1,0,2,0,1,0,0,0
العاصمة,ناعور,ام البساتين,السامك,السامك,السامك,غير أردني,أنثى,0,57,23,6,4,0,0,0,0,0,0,0,0,0,0
العاصمة,ناعور,ام البساتين,السامك,السامك,السامك,غير أردني,ذكر,0,41,40,59,24,0,0,0,0,0,0,0,0,0,0
العاصمة,ناعور,ام البساتين,ام العساكر,ام العساكر,ام العساكر,أردني,أنثى,8,74,172,55,3,3,0,0,0,0,0,0,0,0,0
العاصمة,ناعور,ام البساتين,ام العساكر,ام العساكر,ام العساكر,أردني,ذكر,0,16,97,111,31,7,2,0,0,1,0,0,0,0,0
العاصمة,ناعور,ام البساتين,ام العساكر,ام العساكر,ام العساكر,غير أردني,أنثى,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0
العاصمة,ناعور,ام البساتين,ام العساكر,ام العساكر,ام العساكر,غير أردني,ذكر,0,0,23,5,0,0,0,0,0,0,0,0,0,0,0
العاصمة,ناعور,ام البساتين,ام الكندم,ام الكندم,ام الكندم,أردني,أنثى,8,89,150,62,3,2,3,0,0,0,0,0,0,0,0
العاصمة,ناعور,ام البساتين,ام الكندم,ام الكندم,ام الكندم,أردني,ذكر,7,7,78,155,53,3,0,1,1,0,0,0,0,0,0
العاصمة,ناعور,ام البساتين,ام الكندم,ام الكندم,ام الكندم,غير أردني,أنثى,3,44,31,32,3,0,0,0,0,0,0,0,0,0,0
العاصمة,ناعور,ام البساتين,ام الكندم,ام الكندم,ام الكندم,غير أردني,ذكر,0,21,76,96,27,0,0,0,0,0,0,0,0,0,0
العاصمة,ناعور,ام البساتين,ام البرك,ام البرك,ام البرك,أردني,أنثى,11,206,317,78,20,3,4,0,0,0,0,0,0,0,0
العاصمة,ناعور,ام البساتين,ام البرك,ام البرك,ام البرك,أردني,ذكر,2,50,216,169,67,22,12,1,3,0,2,0,0,0,0
العاصمة,ناعور,ام البساتين,ام البرك,ام البرك,ام البرك,غير أردني,أنثى,0,6,17,0,0,0,0,0,0,0,0,0,0,0,0
العاصمة,ناعور,ام البساتين,ام البرك,ام البرك,ام البرك,غير أردني,ذكر,0,11,26,13,0,0,0,0,0,0,0,0,0,0,0
العاصمة,ناعور,ام البساتين,ماسوح,ماسوح,ماسوح,أردني,أنثى,0,11,38,10,0,0,0,0,0,0,0,0,0,0,0
العاصمة,ناعور,ام البساتين,ماسوح,ماسوح,ماسوح,أردني,ذكر,0,0,12,35,2,2,0,0,0,0,0,0,0,0,0
العاصمة,ناعور,ام البساتين,ماسوح,ماسوح,ماسوح,غير أردني,أنثى,0,9,21,9,0,0,0,0,0,0,0,0,0,0,0
العاصمة,ناعور,ام البساتين,ماسوح,ماسوح,ماسوح,غير أردني,ذكر,0,18,46,36,9,0,0,0,0,0,0,0,0,0,0
العاصمة,ناعور,حسبان,حسبان,حسبان,حسبان,أردني,أنثى,14,207,446,157,22,11,5,2,0,0,0,0,0,0,0
العاصمة,ناعور,حسبان,حسبان,حسبان,حسبان,أردني,ذكر,2,15,285,320,96,18,6,1,1,0,2,0,0,0,1
العاصمة,ناعور,حسبان,حسبان,حسبان,حسبان,غير أردني,أنثى,4,27,47,7,0,0,0,0,0,0,0,0,0,0,0
العاصمة,ناعور,حسبان,حسبان,حسبان,حسبان,غير أردني,ذكر,0,6,75,128,21,0,0,0,0,0,0,0,0,0,0
العاصمة,ناعور,حسبان,الروضة,الروضة,الروضة,أردني,أنثى,71,861,741,215,38,11,13,0,4,0,0,0,0,0,0
العاصمة,ناعور,حسبان,الروضة,الروضة,الروضة,أردني,ذكر,4,167,722,654,165,32,6,3,0,0,0,1,0,1,0
العاصمة,ناعور,حسبان,الروضة,الروضة,الروضة,غير أردني,أنثى,4,47,51,4,6,0,0,0,0,0,0,0,0,0,0
العاصمة,ناعور,حسبان,الروضة,الروضة,الروضة,غير أردني,ذكر,0,22,70,28,38,7,0,9,0,0,0,0,0,0,0
العاصمة,ناعور,حسبان,المشقر,المشقر,المشقر,أردني,أنثى,23,314,524,186,13,5,8,0,0,0,0,0,0,0,0
العاصمة,ناعور,حسبان,المشقر,المشقر,المشقر,أردني,ذكر,3,44,395,371,116,9,4,0,1,0,0,0,0,0,0
العاصمة,ناعور,حسبان,المشقر,المشقر,المشقر,غير أردني,أنثى,0,16,11,4,0,0,0,0,0,0,0,0,0,0,0
العاصمة,ناعور,حسبان,المشقر,المشقر,المشقر,غير أردني,ذكر,0,0,12,31,7,0,0,0,0,0,0,0,0,0,0
العاصمة,ناعور,حسبان,العال,العال,العال,أردني,أنثى,20,356,464,116,21,1,3,1,0,0,0,0,0,0,0
العاصمة,ناعور,حسبان,العال,العال,العال,أردني,ذكر,8,115,445,273,64,15,6,0,0,0,0,0,0,0,0
العاصمة,ناعور,حسبان,العال,العال,العال,غير أردني,أنثى,0,85,43,6,0,12,0,0,0,0,0,0,0,0,0
العاصمة,ناعور,حسبان,العال,العال,العال,غير أردني,ذكر,0,50,163,152,33,2,0,8,0,0,0,0,0,0,0
العاصمة,ناعور,حسبان,منشية حسبان,منشية حسبان,منشية حسبان,أردني,أنثى,11,155,175,52,21,11,1,0,0,0,0,0,0,0,0
العاصمة,ناعور,حسبان,منشية حسبان,منشية حسبان,منشية حسبان,أردني,ذكر,4,25,168,118,41,10,6,2,0,1,1,0,1,0,0
العاصمة,ناعور,حسبان,منشية حسبان,منشية حسبان,منشية حسبان,غير أردني,أنثى,5,23,0,0,0,0,0,0,0,0,0,0,0,0,0
العاصمة,ناعور,حسبان,منشية حسبان,منشية حسبان,منشية حسبان,غير أردني,ذكر,0,19,12,16,8,0,0,0,0,0,0,0,0,0,0
العاصمة,ناعور,حسبان,كرمة حسبان,كرمة حسبان,كرمة حسبان,أردني,أنثى,13,120,285,83,16,5,5,0,0,0,0,0,0,0,0
